Symbol,Name,Date,Log Return
NOC,Northrop Grumman,2020-03-12,-0.08997601
NOC,Northrop Grumman,2020-03-19,-0.08422325
NOC,Northrop Grumman,2020-06-11,-0.061205406
NOC,Northrop Grumman,2020-03-05,-0.056895677
NOV,National Oilwell Varco Inc-,2020-03-09,-0.34184378
NOV,National Oilwell Varco Inc-,2020-03-12,-0.18614563
NOV,National Oilwell Varco Inc-,2020-06-11,-0.15290768
NOV,National Oilwell Varco Inc-,2020-03-11,-0.14291005
NOV,National Oilwell Varco Inc-,2020-03-06,-0.14186706
NOW,ServiceNow,2020-03-12,-0.1032486
NOW,ServiceNow,2020-03-20,-0.08631099
NOW,ServiceNow,2020-03-09,-0.08259659
NOW,ServiceNow,2020-03-16,-0.08046291
NOW,ServiceNow,2020-03-11,-0.07351297
NRG,NRG Energy,2020-03-16,-0.14764391
NRG,NRG Energy,2020-03-09,-0.13020694
NRG,NRG Energy,2020-03-12,-0.12028615
NRG,NRG Energy,2020-03-11,-0.075416595
NRG,NRG Energy,2020-03-18,-0.06938691
NSC,Norfolk Southern Corp-,2020-03-16,-0.14971185
NSC,Norfolk Southern Corp-,2020-03-12,-0.12555963
NSC,Norfolk Southern Corp-,2020-03-09,-0.12230358
NSC,Norfolk Southern Corp-,2020-03-20,-0.09713832
NSC,Norfolk Southern Corp-,2020-06-11,-0.078814834
NTAP,NetApp,2020-03-12,-0.11905086
NTAP,NetApp,2020-06-11,-0.116431765
NTAP,NetApp,2020-03-09,-0.098816305
NTAP,NetApp,2020-02-13,-0.097318105
NTAP,NetApp,2020-03-19,-0.092335165
NTRS,Northern Trust Corp-,2020-03-16,-0.20071454
NTRS,Northern Trust Corp-,2020-03-12,-0.12550834
NTRS,Northern Trust Corp-,2020-03-09,-0.091800086
NTRS,Northern Trust Corp-,2020-06-11,-0.06579452
NTRS,Northern Trust Corp-,2020-04-21,-0.0637573
NUE,Nucor Corp-,2020-03-16,-0.15675826
NUE,Nucor Corp-,2020-03-09,-0.13176571
NUE,Nucor Corp-,2020-03-12,-0.10903647
NUE,Nucor Corp-,2020-06-11,-0.10611663
NUE,Nucor Corp-,2020-04-15,-0.077159144
NVDA,Nvidia Corporation,2020-03-16,-0.20397943
NVDA,Nvidia Corporation,2020-03-12,-0.13052773
NVDA,Nvidia Corporation,2020-09-03,-0.09736504
NVDA,Nvidia Corporation,2020-04-01,-0.08108333
NVDA,Nvidia Corporation,2020-03-09,-0.080594175
NVR,"NVR, Inc-",2020-03-16,-0.23003
NVR,"NVR, Inc-",2020-03-20,-0.152202
NVR,"NVR, Inc-",2020-03-12,-0.14641374
NVR,"NVR, Inc-",2020-06-11,-0.09877995
NVR,"NVR, Inc-",2020-03-11,-0.09448655
NWL,Newell Brands,2020-03-12,-0.18747051
NWL,Newell Brands,2020-05-01,-0.12247706
NWL,Newell Brands,2020-03-18,-0.08660014
NWL,Newell Brands,2020-02-27,-0.084876575
NWL,Newell Brands,2020-03-20,-0.08474672
NWS,News Corp- Class B,2020-03-18,-0.15726502
NWS,News Corp- Class B,2020-03-12,-0.09415146
NWS,News Corp- Class B,2020-03-27,-0.084236324
NWS,News Corp- Class B,2020-06-11,-0.083801106
NWS,News Corp- Class B,2020-03-09,-0.07083424
NWSA,News Corp- Class A,2020-03-18,-0.09641373
NWSA,News Corp- Class A,2020-03-23,-0.09165843
NWSA,News Corp- Class A,2020-03-12,-0.09016978
NWSA,News Corp- Class A,2020-03-09,-0.08322381
NWSA,News Corp- Class A,2020-06-11,-0.08239957
O,Realty Income Corporation,2020-03-16,-0.2867555
O,Realty Income Corporation,2020-03-18,-0.26000854
O,Realty Income Corporation,2020-02-27,-0.0900707
O,Realty Income Corporation,2020-03-23,-0.08996804
O,Realty Income Corporation,2020-04-15,-0.08929036
ODFL,Old Dominion Freight Line,2020-03-16,-0.100047976
ODFL,Old Dominion Freight Line,2020-03-27,-0.091313936
ODFL,Old Dominion Freight Line,2020-03-09,-0.08812984
ODFL,Old Dominion Freight Line,2020-03-12,-0.072690144
ODFL,Old Dominion Freight Line,2020-04-01,-0.07045772
OKE,ONEOK,2020-03-09,-0.47409633
OKE,ONEOK,2020-03-18,-0.33517015
OKE,ONEOK,2020-03-12,-0.23335128
OKE,ONEOK,2020-03-16,-0.20563813
OKE,ONEOK,2020-06-11,-0.1724608
OMC,Omnicom Group,2020-03-20,-0.10224522
OMC,Omnicom Group,2020-03-12,-0.09555132
OMC,Omnicom Group,2020-03-16,-0.0946269
OMC,Omnicom Group,2020-03-09,-0.086431466
OMC,Omnicom Group,2020-03-27,-0.080723196
ORCL,Oracle Corp-,2020-03-12,-0.11655396
ORCL,Oracle Corp-,2020-03-16,-0.115074396
ORCL,Oracle Corp-,2020-03-11,-0.082791105
ORCL,Oracle Corp-,2020-06-17,-0.05788063
ORCL,Oracle Corp-,2020-06-11,-0.05313333
ORLY,O'Reilly Automotive,2020-03-16,-0.16752887
ORLY,O'Reilly Automotive,2020-03-12,-0.12522012
ORLY,O'Reilly Automotive,2020-03-18,-0.10898327
ORLY,O'Reilly Automotive,2020-03-20,-0.09662937
ORLY,O'Reilly Automotive,2020-03-31,-0.055372372
OTIS,Otis Worldwide,2020-03-23,-0.11778303
OTIS,Otis Worldwide,2020-04-01,-0.06827883
OTIS,Otis Worldwide,2020-04-13,-0.066031955
OTIS,Otis Worldwide,2020-04-02,-0.059554547
OTIS,Otis Worldwide,2020-09-03,-0.054892275
OXY,Occidental Petroleum,2020-03-09,-0.76410985
OXY,Occidental Petroleum,2020-03-11,-0.1949533
OXY,Occidental Petroleum,2020-06-11,-0.17598332
OXY,Occidental Petroleum,2020-03-16,-0.17088646
OXY,Occidental Petroleum,2020-03-06,-0.15871419
PAYC,Paycom,2020-03-16,-0.1437833
PAYC,Paycom,2020-03-12,-0.13932247
PAYC,Paycom,2020-03-18,-0.119220056
PAYC,Paycom,2020-06-11,-0.11435004
PAYC,Paycom,2020-03-09,-0.105771475
PAYX,Paychex Inc-,2020-03-16,-0.21666652
PAYX,Paychex Inc-,2020-03-12,-0.11661208
PAYX,Paychex Inc-,2020-03-20,-0.11029345
PAYX,Paychex Inc-,2020-03-27,-0.08731611
PAYX,Paychex Inc-,2020-03-19,-0.08692522
PBCT,People's United Financial,2020-03-12,-0.108122066
PBCT,People's United Financial,2020-03-20,-0.10519111
PBCT,People's United Financial,2020-03-11,-0.100464694
PBCT,People's United Financial,2020-03-23,-0.098702945
PBCT,People's United Financial,2020-06-11,-0.09249944
PCAR,PACCAR Inc-,2020-03-16,-0.07921137
PCAR,PACCAR Inc-,2020-03-20,-0.068890885
PCAR,PACCAR Inc-,2020-03-18,-0.06795194
PCAR,PACCAR Inc-,2020-03-05,-0.060696565
PCAR,PACCAR Inc-,2020-03-09,-0.058197625
PEAK,Healthpeak Properties,2020-03-16,-0.25921607
PEAK,Healthpeak Properties,2020-03-12,-0.14500985
PEAK,Healthpeak Properties,2020-04-01,-0.113546714
PEAK,Healthpeak Properties,2020-03-18,-0.11195738
PEAK,Healthpeak Properties,2020-03-11,-0.10018176
PEG,Public Service Enterprise Group (PSEG),2020-03-18,-0.118653975
PEG,Public Service Enterprise Group (PSEG),2020-03-16,-0.09151135
PEG,Public Service Enterprise Group (PSEG),2020-03-12,-0.08919557
PEG,Public Service Enterprise Group (PSEG),2020-03-11,-0.08245397
PEG,Public Service Enterprise Group (PSEG),2020-03-09,-0.07530339
PEP,PepsiCo Inc-,2020-03-20,-0.121358074
PEP,PepsiCo Inc-,2020-03-16,-0.11954018
PEP,PepsiCo Inc-,2020-03-12,-0.11772527
PEP,PepsiCo Inc-,2020-03-18,-0.054711223
PEP,PepsiCo Inc-,2020-03-09,-0.053112406
PFE,Pfizer Inc-,2020-03-16,-0.08050138
PFE,Pfizer Inc-,2020-06-11,-0.07573687
PFE,Pfizer Inc-,2020-06-01,-0.07416842
PFE,Pfizer Inc-,2020-03-11,-0.07253027
PFE,Pfizer Inc-,2020-03-12,-0.06917052
PFG,Principal Financial Group,2020-03-16,-0.1930114
PFG,Principal Financial Group,2020-03-09,-0.17731987
PFG,Principal Financial Group,2020-03-12,-0.14795238
PFG,Principal Financial Group,2020-04-01,-0.13435224
PFG,Principal Financial Group,2020-06-11,-0.101758555
PG,Procter & Gamble,2020-03-12,-0.09142849
PG,Procter & Gamble,2020-03-20,-0.078817874
PG,Procter & Gamble,2020-03-11,-0.077233225
PG,Procter & Gamble,2020-03-19,-0.05801517
PG,Procter & Gamble,2020-02-27,-0.057021383
PGR,Progressive Corp-,2020-11-09,-0.07991509
PGR,Progressive Corp-,2020-03-12,-0.07590179
PGR,Progressive Corp-,2020-03-19,-0.07345784
PGR,Progressive Corp-,2020-03-18,-0.06881729
PGR,Progressive Corp-,2020-03-09,-0.06715822
PH,Parker-Hannifin,2020-03-18,-0.18258171
PH,Parker-Hannifin,2020-03-16,-0.1752769
PH,Parker-Hannifin,2020-03-12,-0.124305755
PH,Parker-Hannifin,2020-03-09,-0.11899603
PH,Parker-Hannifin,2020-04-01,-0.11108962
PHM,PulteGroup,2020-03-16,-0.23732822
PHM,PulteGroup,2020-03-18,-0.1710386
PHM,PulteGroup,2020-03-12,-0.14761671
PHM,PulteGroup,2020-03-11,-0.11457096
PHM,PulteGroup,2020-03-23,-0.1083437
PKG,Packaging Corporation of America,2020-03-23,-0.11932703
PKG,Packaging Corporation of America,2020-03-12,-0.097749665
PKG,Packaging Corporation of America,2020-06-11,-0.07071023
PKG,Packaging Corporation of America,2020-03-09,-0.065317236
PKG,Packaging Corporation of America,2020-05-13,-0.057974715
PKI,PerkinElmer,2020-03-16,-0.10127484
PKI,PerkinElmer,2020-11-09,-0.0981522
PKI,PerkinElmer,2020-03-11,-0.08029618
PKI,PerkinElmer,2020-03-09,-0.07559211
PKI,PerkinElmer,2020-06-11,-0.06527646
PLD,Prologis,2020-03-16,-0.18959548
PLD,Prologis,2020-03-09,-0.099195234
PLD,Prologis,2020-03-11,-0.09285213
PLD,Prologis,2020-04-01,-0.09262622
PLD,Prologis,2020-04-13,-0.059746064
PM,Philip Morris International,2020-03-16,-0.13299248
PM,Philip Morris International,2020-03-18,-0.13092817
PM,Philip Morris International,2020-03-12,-0.09989226
PM,Philip Morris International,2020-03-20,-0.08380058
PM,Philip Morris International,2020-03-09,-0.066809915
PNC,PNC Financial Services,2020-03-16,-0.17316563
PNC,PNC Financial Services,2020-03-09,-0.14562258
PNC,PNC Financial Services,2020-03-23,-0.10413206
PNC,PNC Financial Services,2020-06-11,-0.1009512
PNC,PNC Financial Services,2020-03-18,-0.09236661
PNR,Pentair plc,2020-03-18,-0.17152122
PNR,Pentair plc,2020-03-16,-0.16444275
PNR,Pentair plc,2020-04-01,-0.0840831
PNR,Pentair plc,2020-06-11,-0.0792494
PNR,Pentair plc,2020-03-12,-0.07796164
PNW,Pinnacle West Capital,2020-03-16,-0.18033749
PNW,Pinnacle West Capital,2020-03-18,-0.13210063
PNW,Pinnacle West Capital,2020-03-12,-0.111521326
PNW,Pinnacle West Capital,2020-03-11,-0.07152826
PNW,Pinnacle West Capital,2020-04-01,-0.067542605
POOL,Pool Corporation,2020-03-16,-0.18379737
POOL,Pool Corporation,2020-11-09,-0.17226502
POOL,Pool Corporation,2020-03-20,-0.14453422
POOL,Pool Corporation,2020-03-12,-0.10367404
POOL,Pool Corporation,2020-04-03,-0.080012456
PPG,PPG Industries,2020-03-16,-0.13348594
PPG,PPG Industries,2020-03-18,-0.12488889
PPG,PPG Industries,2020-03-23,-0.09493395
PPG,PPG Industries,2020-06-11,-0.09095434
PPG,PPG Industries,2020-03-12,-0.0757037
PPL,PPL Corp-,2020-03-16,-0.14748682
PPL,PPL Corp-,2020-03-18,-0.11343827
PPL,PPL Corp-,2020-03-12,-0.0938412
PPL,PPL Corp-,2020-03-20,-0.09313562
PPL,PPL Corp-,2020-03-09,-0.079223186
PRGO,Perrigo,2020-02-27,-0.15767314
PRGO,Perrigo,2020-03-12,-0.1242658
PRGO,Perrigo,2020-03-18,-0.0946052
PRGO,Perrigo,2020-11-04,-0.09401031
PRGO,Perrigo,2020-03-09,-0.08392143
PRU,Prudential Financial,2020-03-12,-0.22456771
PRU,Prudential Financial,2020-03-16,-0.19947463
PRU,Prudential Financial,2020-03-09,-0.1812048
PRU,Prudential Financial,2020-06-11,-0.11758048
PRU,Prudential Financial,2020-04-01,-0.10378479
PSA,Public Storage,2020-03-16,-0.122520015
PSA,Public Storage,2020-03-20,-0.09136278
PSA,Public Storage,2020-03-12,-0.08978658
PSA,Public Storage,2020-02-27,-0.077027634
PSA,Public Storage,2020-03-23,-0.063970216
PSX,Phillips 66,2020-03-12,-0.17275728
PSX,Phillips 66,2020-03-11,-0.13877599
PSX,Phillips 66,2020-03-23,-0.138656
PSX,Phillips 66,2020-03-16,-0.11881834
PSX,Phillips 66,2020-06-11,-0.11724958
PVH,PVH Corp-,2020-03-12,-0.24668352
PVH,PVH Corp-,2020-03-16,-0.21134415
PVH,PVH Corp-,2020-04-01,-0.14283516
PVH,PVH Corp-,2020-04-15,-0.12487122
PVH,PVH Corp-,2020-06-11,-0.12282844
PWR,Quanta Services Inc-,2020-03-09,-0.14073
PWR,Quanta Services Inc-,2020-03-16,-0.107245564
PWR,Quanta Services Inc-,2020-03-18,-0.094774514
PWR,Quanta Services Inc-,2020-03-12,-0.09435797
PWR,Quanta Services Inc-,2020-06-11,-0.0753691
PXD,Pioneer Natural Resources,2020-03-09,-0.4607619
PXD,Pioneer Natural Resources,2020-03-16,-0.16849566
PXD,Pioneer Natural Resources,2020-03-12,-0.14630376
PXD,Pioneer Natural Resources,2020-03-11,-0.12835719
PXD,Pioneer Natural Resources,2020-03-06,-0.12073822
PYPL,PayPal,2020-03-16,-0.17225887
PYPL,PayPal,2020-11-09,-0.09303385
PYPL,PayPal,2020-03-09,-0.08719997
PYPL,PayPal,2020-03-20,-0.0777683
PYPL,PayPal,2020-03-27,-0.07370285
QCOM,QUALCOMM Inc-,2020-03-16,-0.16187502
QCOM,QUALCOMM Inc-,2020-03-18,-0.11809171
QCOM,QUALCOMM Inc-,2020-03-12,-0.107417576
QCOM,QUALCOMM Inc-,2020-06-11,-0.079914585
QCOM,QUALCOMM Inc-,2020-03-20,-0.06498991
QRVO,Qorvo,2020-03-16,-0.16998751
QRVO,Qorvo,2020-03-12,-0.15020043
QRVO,Qorvo,2020-09-03,-0.103406996
QRVO,Qorvo,2020-03-18,-0.08979215
QRVO,Qorvo,2020-04-01,-0.077998355
RCL,Royal Caribbean Group,2020-03-12,-0.3824064
RCL,Royal Caribbean Group,2020-03-09,-0.29773086
RCL,Royal Caribbean Group,2020-04-01,-0.22182325
RCL,Royal Caribbean Group,2020-03-18,-0.21405625
RCL,Royal Caribbean Group,2020-03-05,-0.18767865
RE,Everest Re Group Ltd-,2020-03-16,-0.15436186
RE,Everest Re Group Ltd-,2020-03-12,-0.12671727
RE,Everest Re Group Ltd-,2020-03-23,-0.12394111
RE,Everest Re Group Ltd-,2020-03-09,-0.07679692
RE,Everest Re Group Ltd-,2020-04-30,-0.06333562
REG,Regency Centers Corporation,2020-03-18,-0.23246749
REG,Regency Centers Corporation,2020-03-16,-0.20654011
REG,Regency Centers Corporation,2020-04-16,-0.108296625
REG,Regency Centers Corporation,2020-04-01,-0.078461036
REG,Regency Centers Corporation,2020-06-11,-0.074107945
REGN,Regeneron Pharmaceuticals,2020-03-20,-0.11081256
REGN,Regeneron Pharmaceuticals,2020-03-12,-0.0732211
REGN,Regeneron Pharmaceuticals,2020-01-21,-0.0593251
REGN,Regeneron Pharmaceuticals,2020-02-27,-0.059172157
REGN,Regeneron Pharmaceuticals,2020-09-03,-0.05516956
RF,Regions Financial Corp-,2020-03-09,-0.21489562
RF,Regions Financial Corp-,2020-03-18,-0.18774162
RF,Regions Financial Corp-,2020-03-16,-0.18312338
RF,Regions Financial Corp-,2020-03-12,-0.1222363
RF,Regions Financial Corp-,2020-06-11,-0.10483408
RHI,Robert Half International,2020-03-27,-0.10802297
RHI,Robert Half International,2020-03-09,-0.093741976
RHI,Robert Half International,2020-03-20,-0.087487474
RHI,Robert Half International,2020-10-23,-0.0861724
RHI,Robert Half International,2020-03-16,-0.08364863
RJF,Raymond James Financial Inc-,2020-03-09,-0.123181395
RJF,Raymond James Financial Inc-,2020-03-23,-0.1085858
RJF,Raymond James Financial Inc-,2020-03-12,-0.103780545
RJF,Raymond James Financial Inc-,2020-03-20,-0.084865406
RJF,Raymond James Financial Inc-,2020-06-11,-0.08338731
RL,Ralph Lauren Corporation,2020-03-16,-0.15578541
RL,Ralph Lauren Corporation,2020-03-12,-0.12933344
RL,Ralph Lauren Corporation,2020-03-09,-0.10749529
RL,Ralph Lauren Corporation,2020-04-15,-0.09481355
RL,Ralph Lauren Corporation,2020-04-30,-0.092991054
RMD,ResMed,2020-03-20,-0.17421351
RMD,ResMed,2020-08-06,-0.14525592
RMD,ResMed,2020-03-12,-0.12088011
RMD,ResMed,2020-03-19,-0.108844474
RMD,ResMed,2020-03-16,-0.08208739
ROK,Rockwell Automation Inc-,2020-03-18,-0.18806116
ROK,Rockwell Automation Inc-,2020-03-09,-0.1584653
ROK,Rockwell Automation Inc-,2020-03-16,-0.08060949
ROK,Rockwell Automation Inc-,2020-03-20,-0.063335024
ROK,Rockwell Automation Inc-,2020-03-11,-0.06279269
ROL,Rollins Inc-,2020-03-12,-0.111654356
ROL,Rollins Inc-,2020-11-09,-0.10367313
ROL,Rollins Inc-,2020-03-23,-0.10314077
ROL,Rollins Inc-,2020-03-16,-0.056287788
ROL,Rollins Inc-,2020-03-11,-0.048752945
ROP,Roper Technologies,2020-03-23,-0.107462086
ROP,Roper Technologies,2020-03-09,-0.10528751
ROP,Roper Technologies,2020-03-12,-0.104813844
ROP,Roper Technologies,2020-03-16,-0.10149788
ROP,Roper Technologies,2020-03-18,-0.07418016
ROST,Ross Stores,2020-03-16,-0.22765118
ROST,Ross Stores,2020-03-18,-0.1483452
ROST,Ross Stores,2020-03-09,-0.07808551
ROST,Ross Stores,2020-03-12,-0.07596721
ROST,Ross Stores,2020-03-05,-0.07454333
RSG,Republic Services Inc,2020-03-12,-0.13704328
RSG,Republic Services Inc,2020-03-16,-0.110104896
RSG,Republic Services Inc,2020-03-23,-0.07667032
RSG,Republic Services Inc,2020-03-18,-0.07303441
RSG,Republic Services Inc,2020-06-11,-0.0593127
RTX,Raytheon Technologies,2020-03-18,-0.15637927
RTX,Raytheon Technologies,2020-03-16,-0.14767262
RTX,Raytheon Technologies,2020-03-11,-0.104644045
RTX,Raytheon Technologies,2020-03-23,-0.096340686
RTX,Raytheon Technologies,2020-03-05,-0.09499373
SBAC,SBA Communications,2020-03-16,-0.093569964
SBAC,SBA Communications,2020-03-09,-0.07585236
SBAC,SBA Communications,2020-03-20,-0.06666745
SBAC,SBA Communications,2020-03-23,-0.062386714
SBAC,SBA Communications,2020-03-19,-0.059813235
SBUX,Starbucks Corp-,2020-03-16,-0.17678767
SBUX,Starbucks Corp-,2020-03-12,-0.095163845
SBUX,Starbucks Corp-,2020-03-11,-0.0918435
SBUX,Starbucks Corp-,2020-06-11,-0.085022844
SBUX,Starbucks Corp-,2020-03-09,-0.06172849
SCHW,Charles Schwab Corporation,2020-03-12,-0.13163899
SCHW,Charles Schwab Corporation,2020-03-09,-0.12001966
SCHW,Charles Schwab Corporation,2020-03-16,-0.10283769
SCHW,Charles Schwab Corporation,2020-03-03,-0.091743425
SCHW,Charles Schwab Corporation,2020-03-23,-0.07598591
SEE,Sealed Air,2020-03-16,-0.1979728
SEE,Sealed Air,2020-03-18,-0.13017823
SEE,Sealed Air,2020-03-11,-0.090841584
SEE,Sealed Air,2020-03-12,-0.08310489
SEE,Sealed Air,2020-03-23,-0.08195272
SHW,Sherwin-Williams,2020-03-16,-0.2067416
SHW,Sherwin-Williams,2020-04-01,-0.07814031
SHW,Sherwin-Williams,2020-03-20,-0.07562293
SHW,Sherwin-Williams,2020-03-12,-0.07482697
SHW,Sherwin-Williams,2020-11-09,-0.063573495
SIVB,SVB Financial,2020-03-16,-0.17909706
SIVB,SVB Financial,2020-03-09,-0.16335562
SIVB,SVB Financial,2020-03-20,-0.110082485
SIVB,SVB Financial,2020-03-05,-0.089467056
SIVB,SVB Financial,2020-03-03,-0.08730079
SJM,JM Smucker,2020-03-19,-0.086415015
SJM,JM Smucker,2020-03-23,-0.08386586
SJM,JM Smucker,2020-03-12,-0.06172026
SJM,JM Smucker,2020-03-11,-0.050777014
SJM,JM Smucker,2020-06-04,-0.04909563
SLB,Schlumberger Ltd-,2020-03-09,-0.3204999
SLB,Schlumberger Ltd-,2020-03-12,-0.18670394
SLB,Schlumberger Ltd-,2020-03-18,-0.14999266
SLB,Schlumberger Ltd-,2020-06-11,-0.124304675
SLB,Schlumberger Ltd-,2020-03-27,-0.1203637
SLG,SL Green Realty,2020-03-16,-0.2253456
SLG,SL Green Realty,2020-03-18,-0.1665743
SLG,SL Green Realty,2020-03-12,-0.12501605
SLG,SL Green Realty,2020-03-23,-0.10817621
SLG,SL Green Realty,2020-05-13,-0.09744972
SNA,Snap-on,2020-03-18,-0.12211724
SNA,Snap-on,2020-06-11,-0.08769242
SNA,Snap-on,2020-03-12,-0.08576226
SNA,Snap-on,2020-03-11,-0.08098106
SNA,Snap-on,2020-03-16,-0.08030681
SNPS,Synopsys Inc-,2020-03-16,-0.141438
SNPS,Synopsys Inc-,2020-03-12,-0.10044711
SNPS,Synopsys Inc-,2020-03-09,-0.07553891
SNPS,Synopsys Inc-,2020-09-03,-0.065632045
SNPS,Synopsys Inc-,2020-11-10,-0.06384579
SO,Southern Company,2020-03-16,-0.12517554
SO,Southern Company,2020-03-12,-0.10865078
SO,Southern Company,2020-03-19,-0.09405911
SO,Southern Company,2020-03-20,-0.09342592
SO,Southern Company,2020-04-01,-0.07675419
SPG,Simon Property Group Inc,2020-03-16,-0.31078294
SPG,Simon Property Group Inc,2020-03-18,-0.27027866
SPG,Simon Property Group Inc,2020-03-12,-0.19533196
SPG,Simon Property Group Inc,2020-04-01,-0.15378617
SPG,Simon Property Group Inc,2020-03-20,-0.14658463
SPGI,"S&P Global, Inc-",2020-03-18,-0.16474868
SPGI,"S&P Global, Inc-",2020-03-09,-0.111297265
SPGI,"S&P Global, Inc-",2020-03-16,-0.110434055
SPGI,"S&P Global, Inc-",2020-03-23,-0.08357316
SPGI,"S&P Global, Inc-",2020-03-12,-0.08189578
SRE,Sempra Energy,2020-03-16,-0.18772328
SRE,Sempra Energy,2020-03-12,-0.16479409
SRE,Sempra Energy,2020-03-09,-0.10475759
SRE,Sempra Energy,2020-04-01,-0.085700765
SRE,Sempra Energy,2020-03-23,-0.06445825
STE,STERIS plc,2020-03-16,-0.123135164
STE,STERIS plc,2020-03-12,-0.10280118
STE,STERIS plc,2020-03-09,-0.076260775
STE,STERIS plc,2020-03-23,-0.07109406
STE,STERIS plc,2020-06-11,-0.06676264
STT,State Street Corp-,2020-03-16,-0.20981114
STT,State Street Corp-,2020-03-09,-0.13265274
STT,State Street Corp-,2020-03-12,-0.118798494
STT,State Street Corp-,2020-03-18,-0.09908254
STT,State Street Corp-,2020-06-11,-0.078770936
STX,Seagate Technology,2020-03-16,-0.17755058
STX,Seagate Technology,2020-07-29,-0.09179563
STX,Seagate Technology,2020-03-09,-0.08358457
STX,Seagate Technology,2020-06-11,-0.0764046
STX,Seagate Technology,2020-02-05,-0.074616864
STZ,Constellation Brands,2020-03-12,-0.16540234
STZ,Constellation Brands,2020-03-23,-0.124951504
STZ,Constellation Brands,2020-03-09,-0.08644803
STZ,Constellation Brands,2020-02-27,-0.083566025
STZ,Constellation Brands,2020-06-11,-0.06667802
SWK,Stanley Black & Decker,2020-03-16,-0.2304116
SWK,Stanley Black & Decker,2020-03-12,-0.1540143
SWK,Stanley Black & Decker,2020-03-18,-0.14893936
SWK,Stanley Black & Decker,2020-03-27,-0.10386959
SWK,Stanley Black & Decker,2020-04-30,-0.10246158
SWKS,Skyworks Solutions,2020-03-16,-0.20080455
SWKS,Skyworks Solutions,2020-03-12,-0.10915212
SWKS,Skyworks Solutions,2020-09-03,-0.09133212
SWKS,Skyworks Solutions,2020-04-01,-0.0807049
SWKS,Skyworks Solutions,2020-03-09,-0.080356196
SYF,Synchrony Financial,2020-03-16,-0.3014523
SYF,Synchrony Financial,2020-03-18,-0.22586769
SYF,Synchrony Financial,2020-03-12,-0.122336045
SYF,Synchrony Financial,2020-03-09,-0.12141793
SYF,Synchrony Financial,2020-03-27,-0.10693823
SYK,Stryker Corp-,2020-04-01,-0.14048001
SYK,Stryker Corp-,2020-03-16,-0.13306199
SYK,Stryker Corp-,2020-03-12,-0.12974788
SYK,Stryker Corp-,2020-03-23,-0.096961744
SYK,Stryker Corp-,2020-06-11,-0.09161828
SYY,Sysco Corp-,2020-03-12,-0.23706602
SYY,Sysco Corp-,2020-03-16,-0.22065037
SYY,Sysco Corp-,2020-03-11,-0.12382893
SYY,Sysco Corp-,2020-03-18,-0.1153616
SYY,Sysco Corp-,2020-03-09,-0.08898218
T,AT&T Inc-,2020-03-12,-0.09696278
T,AT&T Inc-,2020-03-20,-0.09066605
T,AT&T Inc-,2020-03-16,-0.08030873
T,AT&T Inc-,2020-03-09,-0.06527694
T,AT&T Inc-,2020-06-11,-0.06325328
TAP,Molson Coors Beverage Company,2020-04-30,-0.1185143
TAP,Molson Coors Beverage Company,2020-03-09,-0.11060141
TAP,Molson Coors Beverage Company,2020-03-18,-0.08389571
TAP,Molson Coors Beverage Company,2020-06-11,-0.07761951
TAP,Molson Coors Beverage Company,2020-03-11,-0.069578946
TDG,TransDigm Group,2020-03-18,-0.24812692
TDG,TransDigm Group,2020-03-16,-0.20325677
TDG,TransDigm Group,2020-04-01,-0.16112915
TDG,TransDigm Group,2020-03-12,-0.12709504
TDG,TransDigm Group,2020-03-09,-0.10710448
TDY,Teledyne Technologies,2020-03-18,-0.25989893
TDY,Teledyne Technologies,2020-03-16,-0.1371639
TDY,Teledyne Technologies,2020-03-09,-0.10525515
TDY,Teledyne Technologies,2020-03-12,-0.0891755
TDY,Teledyne Technologies,2020-03-27,-0.07932559
TEL,TE Connectivity Ltd-,2020-03-18,-0.17228644
TEL,TE Connectivity Ltd-,2020-03-16,-0.14160098
TEL,TE Connectivity Ltd-,2020-03-27,-0.08280799
TEL,TE Connectivity Ltd-,2020-03-12,-0.076714456
TEL,TE Connectivity Ltd-,2020-06-11,-0.07649599
TER,Teradyne,2020-03-16,-0.124429815
TER,Teradyne,2020-03-18,-0.11329777
TER,Teradyne,2020-03-12,-0.096531756
TER,Teradyne,2020-05-01,-0.07795294
TER,Teradyne,2020-05-15,-0.07612738
TFC,Truist Financial,2020-03-16,-0.21190049
TFC,Truist Financial,2020-03-09,-0.16424158
TFC,Truist Financial,2020-03-23,-0.15642802
TFC,Truist Financial,2020-03-12,-0.10780625
TFC,Truist Financial,2020-06-11,-0.102126874
TFX,Teleflex,2020-03-12,-0.13892476
TFX,Teleflex,2020-03-16,-0.119126536
TFX,Teleflex,2020-03-23,-0.079035036
TFX,Teleflex,2020-03-17,-0.07269931
TFX,Teleflex,2020-03-18,-0.070083186
TGT,Target Corp-,2020-03-12,-0.13096385
TGT,Target Corp-,2020-03-25,-0.09945556
TGT,Target Corp-,2020-03-16,-0.074260235
TGT,Target Corp-,2020-01-15,-0.06821766
TGT,Target Corp-,2020-02-27,-0.0466147
TIF,Tiffany & Co-,2020-03-16,-0.10073366
TIF,Tiffany & Co-,2020-06-02,-0.0934986
TIF,Tiffany & Co-,2020-09-09,-0.06661493
TIF,Tiffany & Co-,2020-03-18,-0.041044917
TIF,Tiffany & Co-,2020-08-25,-0.040484212
