Symbol,Name,GICS Sector,GICS Sub-Industry,ReturnSum,Rank
GPS,Gap Inc-,Consumer Discretionary,Apparel Retail,0.2580690267495811,93
TGT,Target Corp-,Consumer Discretionary,General Merchandise Stores,0.25704937167756725,94
COST,Costco Wholesale Corp-,Consumer Staples,Hypermarkets & Super Centers,0.25523629333474673,95
NEE,NextEra Energy,Utilities,Multi-Utilities,0.2541361591902387,96
MCK,McKesson Corp-,Health Care,Health Care Distributors,0.2521970392699586,97
HD,Home Depot,Consumer Discretionary,Home Improvement Retail,0.25153097783913836,98
QRVO,Qorvo,Information Technology,Semiconductors,0.2497770496775047,99
FBHS,Fortune Brands Home & Security,Industrials,Building Products,0.24699379835510626,100
STE,STERIS plc,Health Care,Health Care Equipment,0.24597863926464925,101
ISRG,Intuitive Surgical Inc-,Health Care,Health Care Equipment,0.2443794762948528,102
ANSS,ANSYS,Information Technology,Application Software,0.24092660582391545,103
FAST,Fastenal Co,Industrials,Building Products,0.2394230072532082,104
CHD,Church & Dwight,Consumer Staples,Household Products,0.23732001185999252,105
WHR,Whirlpool Corp-,Consumer Discretionary,Household Appliances,0.23570013997232309,106
ABC,AmerisourceBergen Corp,Health Care,Health Care Distributors,0.2293596839735983,107
NSC,Norfolk Southern Corp-,Industrials,Railroads,0.22758370179508347,108
URI,"United Rentals, Inc-",Industrials,Trading Companies & Distributors,0.22710757159075,109
SPGI,"S&P Global, Inc-",Financials,Financial Exchanges & Data,0.22653467497002566,110
SHW,Sherwin-Williams,Materials,Specialty Chemicals,0.22575269486696925,111
DLR,Digital Realty Trust Inc,Real Estate,Specialized REITs,0.22513305222673807,112
GLW,Corning Inc-,Information Technology,Electronic Components,0.22467978071654215,113
CTSH,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,0.22463453016825952,114
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,0.22397653659572825,115
SWKS,Skyworks Solutions,Information Technology,Semiconductors,0.22349696943274466,116
EL,Estée Lauder Companies,Consumer Staples,Personal Products,0.2234277836541878,117
CCI,Crown Castle International Corp-,Real Estate,Specialized REITs,0.222459265802172,118
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,0.22224712758907117,119
PH,Parker-Hannifin,Industrials,Industrial Machinery,0.2212244300317252,120
CSX,CSX Corp-,Industrials,Railroads,0.21887560494360514,121
CL,Colgate-Palmolive,Consumer Staples,Household Products,0.21465690749755595,122
BF-B,Brown-Forman Corp-,Consumer Staples,Distillers & Vintners,0.21413678642420564,123
NWSA,News Corp- Class A,Communication Services,Publishing,0.21245298179564998,124
TXN,Texas Instruments,Information Technology,Semiconductors,0.2092758577200584,125
XYL,Xylem Inc-,Industrials,Industrial Machinery,0.2063364123023348,126
LIN,Linde plc,Materials,Industrial Gases,0.20210673311157734,127
INFO,IHS Markit Ltd-,Industrials,Research & Consulting Services,0.20190771944180597,128
KSU,Kansas City Southern,Industrials,Railroads,0.2011103215154435,129
MCHP,Microchip Technology,Information Technology,Semiconductors,0.20022157406492624,130
NWS,News Corp- Class B,Communication Services,Publishing,0.19828060211148113,131
UNH,UnitedHealth Group Inc-,Health Care,Managed Health Care,0.19714685789949726,132
AJG,Arthur J- Gallagher & Co-,Financials,Insurance Brokers,0.1969996821062523,133
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,0.19599249368911842,134
AMAT,Applied Materials Inc-,Information Technology,Semiconductor Equipment,0.19417561672162265,135
BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,0.1935232321266085,136
VAR,Varian Medical Systems,Health Care,Health Care Equipment,0.19347417625249363,137
NDAQ,"Nasdaq, Inc-",Financials,Financial Exchanges & Data,0.17898903583409265,138
GWW,Grainger (W-W-) Inc-,Industrials,Industrial Machinery,0.1789699635701254,139
EFX,Equifax Inc-,Industrials,Research & Consulting Services,0.17742710431775777,140
CHRW,C- H- Robinson Worldwide,Industrials,Air Freight & Logistics,0.1770078442787053,141
LH,Laboratory Corp- of America Holding,Health Care,Health Care Services,0.17641686559363734,142
AOS,A-O- Smith Corp,Industrials,Building Products,0.1758418020035606,143
ITW,Illinois Tool Works,Industrials,Industrial Machinery,0.17528158256027382,144
EMN,Eastman Chemical,Materials,Diversified Chemicals,0.17486012568406295,145
AKAM,Akamai Technologies Inc,Information Technology,Internet Services & Infrastructure,0.17183794833545107,146
IQV,IQVIA Holdings Inc-,Health Care,Life Sciences Tools & Services,0.17142272218188737,147
HUM,Humana Inc-,Health Care,Managed Health Care,0.169355640624417,148
GRMN,Garmin Ltd-,Consumer Discretionary,Consumer Electronics,0.16757307697844226,149
IR,Ingersoll Rand,Industrials,Industrial Machinery,0.16709655630984344,150
AME,AMETEK Inc-,Industrials,Electrical Components & Equipment,0.16673626568808686,151
CAT,Caterpillar Inc-,Industrials,Construction Machinery & Heavy Trucks,0.16659360981429927,152
PKG,Packaging Corporation of America,Materials,Paper Packaging,0.16657845855661435,153
ACN,Accenture plc,Information Technology,IT Consulting & Other Services,0.16501822439022362,154
XEL,Xcel Energy Inc,Utilities,Multi-Utilities,0.16153483049129136,155
ROK,Rockwell Automation Inc-,Industrials,Electrical Components & Equipment,0.1595940376719227,156
PLD,Prologis,Real Estate,Industrial REITs,0.15844203496089904,157
DRE,Duke Realty Corp,Real Estate,Industrial REITs,0.15787701070075855,158
MAS,Masco Corp-,Industrials,Building Products,0.15778381396376062,159
EXPD,Expeditors,Industrials,Air Freight & Logistics,0.156620370777091,160
MCO,Moody's Corp,Financials,Financial Exchanges & Data,0.15400542011775542,161
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,0.15185710256628226,162
HRL,Hormel Foods Corp-,Consumer Staples,Packaged Foods & Meats,0.15035480464575812,163
SJM,JM Smucker,Consumer Staples,Packaged Foods & Meats,0.1486517632874893,164
LLY,Lilly (Eli) & Co-,Health Care,Pharmaceuticals,0.14753545298299287,165
APTV,Aptiv PLC,Consumer Discretionary,Auto Parts & Equipment,0.146206152101513,166
J,Jacobs Engineering Group,Industrials,Construction & Engineering,0.14568144781515002,167
AVGO,Broadcom Inc-,Information Technology,Semiconductors,0.14486326057522092,168
FRC,First Republic Bank,Financials,Regional Banks,0.14462937123607844,169
IEX,IDEX Corporation,Industrials,Industrial Machinery,0.14437993106548674,170
TEL,TE Connectivity Ltd-,Information Technology,Electronic Manufacturing Services,0.140204818068014,171
CNC,Centene Corporation,Health Care,Managed Health Care,0.14015307572844904,172
FFIV,F5 Networks,Information Technology,Communications Equipment,0.13947984857077245,173
PG,Procter & Gamble,Consumer Staples,Personal Products,0.13897213687596377,174
ALXN,Alexion Pharmaceuticals,Health Care,Biotechnology,0.13729550398420542,175
PNR,Pentair plc,Industrials,Industrial Machinery,0.13695545223890804,176
ADI,"Analog Devices, Inc-",Information Technology,Semiconductors,0.1366918985004304,177
APH,Amphenol Corp,Information Technology,Electronic Components,0.13524621847318485,178
DGX,Quest Diagnostics,Health Care,Health Care Services,0.13494305652420735,179
AVY,Avery Dennison Corp,Materials,Paper Packaging,0.1340855265589198,180
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,0.13334221200784668,181
HON,Honeywell Int'l Inc-,Industrials,Industrial Conglomerates,0.1332337429994368,182
ANTM,Anthem,Health Care,Managed Health Care,0.13202225489658304,183
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,0.1316256064164918,184
EXR,Extra Space Storage,Real Estate,Specialized REITs,0.1312525744724553,185
TROW,T- Rowe Price Group,Financials,Asset Management & Custody Banks,0.1305754404020263,186
ES,Eversource Energy,Utilities,Multi-Utilities,0.12838408082461683,187
SYK,Stryker Corp-,Health Care,Health Care Equipment,0.12713399422500515,188
KR,Kroger Co-,Consumer Staples,Food Retail,0.1268862632859964,189
PSA,Public Storage,Real Estate,Specialized REITs,0.12678522855276242,190
RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,0.12382487311697332,191
V,Visa Inc-,Information Technology,Data Processing & Outsourced Services,0.12235443226381904,192
UNP,Union Pacific Corp,Industrials,Railroads,0.12191444769268855,193
MA,Mastercard Inc-,Information Technology,Data Processing & Outsourced Services,0.12062266627617646,194
JBHT,J- B- Hunt Transport Services,Industrials,Trucking,0.1204870322253555,195
AMT,American Tower Corp-,Real Estate,Specialized REITs,0.12000685987004545,196
WEC,WEC Energy Group,Utilities,Electric Utilities,0.1195591403520666,197
ROP,Roper Technologies,Industrials,Industrial Conglomerates,0.11893788556335494,198
CI,CIGNA Corp-,Health Care,Managed Health Care,0.11855145253139199,199
CMCSA,Comcast Corp-,Communication Services,Cable & Satellite,0.1183699829125544,200
APD,Air Products & Chemicals Inc,Materials,Industrial Gases,0.11825682925700676,201
ECL,Ecolab Inc-,Materials,Specialty Chemicals,0.1139641049085185,202
SEE,Sealed Air,Materials,Paper Packaging,0.110297779814573,203
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,0.10986531875096262,204
FTV,Fortive Corp,Industrials,Industrial Machinery,0.10728519763506483,205
ABBV,AbbVie Inc-,Health Care,Pharmaceuticals,0.10206761888548499,206
SWK,Stanley Black & Decker,Industrials,Industrial Machinery,0.10053322503517848,207
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,0.09943228643896873,208
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,0.09908189954148838,209
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,0.09887381135922624,210
JKHY,Jack Henry & Associates,Information Technology,Data Processing & Outsourced Services,0.09817525003745686,211
MKC,McCormick & Co-,Consumer Staples,Packaged Foods & Meats,0.0966001436827355,212
NVR,"NVR, Inc-",Consumer Discretionary,Homebuilding,0.09576697819284163,213
JCI,Johnson Controls International,Industrials,Building Products,0.09508632440702058,214
AMCR,Amcor plc,Materials,Paper Packaging,0.09141612006351352,215
MU,Micron Technology,Information Technology,Semiconductors,0.09007620345801115,216
TDY,Teledyne Technologies,Industrials,Aerospace & Defense,0.0884240444866009,217
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,0.08731279530911706,218
WM,Waste Management Inc-,Industrials,Environmental & Facilities Services,0.08459840819705278,219
PCAR,PACCAR Inc-,Industrials,Construction Machinery & Heavy Trucks,0.08213962602894753,220
ADM,Archer-Daniels-Midland Co,Consumer Staples,Agricultural Products,0.08101260097464547,221
AEE,Ameren Corp,Utilities,Multi-Utilities,0.08061113684379961,222
PAYX,Paychex Inc-,Information Technology,Data Processing & Outsourced Services,0.07878263684688136,223
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,0.07787780088256113,224
FTNT,Fortinet,Information Technology,Systems Software,0.07783098952495493,225
DOV,Dover Corporation,Industrials,Industrial Machinery,0.07777590748446528,226
EXPE,Expedia Group,Consumer Discretionary,Internet & Direct Marketing Retail,0.07762218579591718,227
MCD,McDonald's Corp-,Consumer Discretionary,Restaurants,0.07494504758506082,228
AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,0.07458722597220913,229
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,0.0739299349297653,230
SBUX,Starbucks Corp-,Consumer Discretionary,Restaurants,0.07359290611930192,231
LDOS,Leidos Holdings,Information Technology,IT Consulting & Other Services,0.07188410017261049,232
PHM,PulteGroup,Consumer Discretionary,Homebuilding,0.07019155655871145,233
PPG,PPG Industries,Materials,Specialty Chemicals,0.06935808637354057,234
NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,0.06924629263812676,235
COO,The Cooper Companies,Health Care,Health Care Supplies,0.0678113075409783,236
CAH,Cardinal Health Inc-,Health Care,Health Care Distributors,0.06715377861110028,237
CTXS,Citrix Systems,Information Technology,Application Software,0.057068945054197684,238
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,0.055621329236601014,239
MSI,Motorola Solutions Inc-,Information Technology,Communications Equipment,0.05484957831504289,240
FIS,Fidelity National Information Services,Information Technology,Data Processing & Outsourced Services,0.05474697149475105,241
PEP,PepsiCo Inc-,Consumer Staples,Soft Drinks,0.054313013461069204,242
ORCL,Oracle Corp-,Information Technology,Application Software,0.05267219981760718,243
ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,0.05182505828997819,244
CMS,CMS Energy,Utilities,Multi-Utilities,0.05042820450034924,245
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,0.049894982104888186,246
LNT,Alliant Energy Corp,Utilities,Electric Utilities,0.04960900741571095,247
GPN,Global Payments Inc-,Information Technology,Data Processing & Outsourced Services,0.04956009295710828,248
DUK,Duke Energy,Utilities,Electric Utilities,0.04842705408373149,249
HSY,The Hershey Company,Consumer Staples,Packaged Foods & Meats,0.04801772792416159,250
ORLY,O'Reilly Automotive,Consumer Discretionary,Specialty Stores,0.046851203238475136,251
EW,Edwards Lifesciences,Health Care,Health Care Equipment,0.0432297290317365,252
COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,0.042312990088248625,253
HCA,HCA Healthcare,Health Care,Health Care Facilities,0.04144823760725558,254
D,Dominion Energy,Utilities,Electric Utilities,0.0395080669404706,255
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,0.03888178140914533,256
CERN,Cerner,Health Care,Health Care Technology,0.03767407913983334,257
CE,Celanese,Materials,Specialty Chemicals,0.037530722431256436,258
IP,International Paper,Materials,Paper Packaging,0.03592690025107004,259
TPR,"Tapestry, Inc-",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.03319488695706241,260
KMB,Kimberly-Clark,Consumer Staples,Household Products,0.03273749427171424,261
VRSN,Verisign Inc-,Information Technology,Internet Services & Infrastructure,0.029912461257481482,262
BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,0.02858477214431332,263
WLTW,Willis Towers Watson,Financials,Insurance Brokers,0.027650177147734212,264
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,0.02705662848529755,265
SO,Southern Company,Utilities,Electric Utilities,0.025839624548098072,266
